a#braquicèfal	braquicèfal	a	00262124
a#braquidactil	braquidactil	a	01597105
a#braquífer	braquífer	a	00144877
a#brasiler	brasiler	a	02966829
a#brau	brau	a	02389520
a#bregós	bregós	a	00082766
a#breu	breu	a	01442826 00547641
a#brillant	brillant	a	01335156 01677957 00279618 00281657 00281173 00278551 00402855 01812237 01335458 00282675 00269989
a#britànic	britànic	a	02958017 03022177 03132826
a#brocat	brocat	a	00057149
a#bromós	bromós	a	00461609
a#bronquial	bronquial	a	02948482
a#bronquític	bronquític	a	02543324
a#bronzejat	bronzejat	a	00244820 00244958
a#bronzí	bronzí	a	00371945
a#bru	bru	a	00378280 00245458 00372111
a#brusc	brusc	a	00640660 01145151 02359958
a#brut	brut	a	00424370 00420650 00419289 01909077
a#brutal	brutal	a	01123879 01263445 01263013 01676517 02511528
a#bucal	bucal	a	02671795 02771485
a#bufó	bufó	a	00167278 00167520 00218440 00148642
a#buit	buit	a	01086545 01087977 02263982 01498084
a#bulbós	bulbós	a	01353618
a#bulliciós	bulliciós	a	00035868
a#bullit	bullit	a	00616822
a#burgès	burgès	a	00297598 00260695 00260780
a#burlaner	burlaner	a	01995596
a#busca-bregues	busca-bregues	a	00603660
a#butzinaire	butzinaire	a	01136248
a#bàrbar	bàrbar	a	00412788 01263013
a#bàsic	bàsic	a	00656507 00026168 01277097 00901060 01855764
a#bàvar	bàvar	a	02969775
a#bèl·lic	bèl·lic	a	01742715 00082766
a#bèstia	bèstia	a	01263445
a#bé	bé	a	01171213 02081114
a#bífid	bífid	a	02479602
a#bípede	bípede	a	00241672
a#caballeresc	caballeresc	a	01729157
a#cabalístic	cabalístic	a	00899738
a#cacofònic	cacofònic	a	00298767
a#cacuminal	cacuminal	a	00201802
a#cadavèric	cadavèric	a	00988988 00097022
a#caduc	caduc	a	00914104
a#caducat	caducat	a	00937985
a#caducifoli	caducifoli	a	00914104
a#cagat	cagat	a	01228370 00265314
a#calamitós	calamitós	a	00193799 01050088
a#calb	calb	a	00210848
a#calcari	calcari	a	02673969 00388571
a#calcinat	calcinat	a	02551946
a#calculable	calculable	a	00301187
a#calculador	calculador	a	01155603
a#calculat	calculat	a	01337939
a#calent	calent	a	02131668 00445308
a#calidoscòpic	calidoscòpic	a	00345949
a#calmant	calmant	a	02308472 00197151
a#calmat	calmat	a	00302761 00302951
a#calorífic	calorífic	a	02814453
a#calorós	calorós	a	01247240
a#calumniador	calumniador	a	01161233
a#calumniós	calumniós	a	01161233
a#calòric	calòric	a	02814453
