01130614	-0	a	+0.875
01130733	-0	a	+0.625
01130932	-0	a	+0.75
01131043	-0.875	a	+0
01131454	-0.875	a	+0
01131803	-0.75	a	+0
01131935	-0.75	a	+0
01132366	-0.667	a	+0.333
01132515	-0.875	a	+0.125
01133017	-0.5	a	+0
01133374	-0.75	a	+0.125
01133784	-0.75	a	+0
01133876	-0	a	+0.75
01134232	-0	a	+0.75
01134486	-0	a	+0.5
01134769	-0.875	a	+0
01135269	-0.75	a	+0
01135420	-0.5	a	+0
01135673	-0.875	a	+0.125
01135914	-0.375	a	+0
01136127	-0.875	a	+0
01136248	-0.625	a	+0
01136541	-0.25	a	+0
01137000	-0.625	a	+0
01137289	-0.5	a	+0.25
01137378	-0.625	a	+0.25
01137882	-0.875	a	+0.125
01137994	-0.625	a	+0
01138161	-0.5	a	+0
01138316	-0.5	a	+0
01138450	-0.625	a	+0
01138610	-0.625	a	+0
01138770	-0.5	a	+0.25
01138902	-0.625	a	+0
01139067	-0.75	a	+0
01139245	-0.25	a	+0
01139352	-0.125	a	+0.5
01139613	-0	a	+0.5
01139832	-0.125	a	+0
01140054	-0	a	+0.875
01140188	-0	a	+0.5
01140290	-0	a	+0.25
01140514	-0.125	a	+0.5
01140896	-0.25	a	+0.125
01141242	-0.5	a	+0.25
01141468	-0.375	a	+0
01141595	-0.25	a	+0.25
01141743	-0	a	+0.875
01142069	-0.125	a	+0.25
01142196	-0	a	+0.625
01142349	-0	a	+0.75
01142595	-0.75	a	+0.25
01142666	-0.25	a	+0.5
01142804	-0	a	+0
01143006	-0	a	+0
01143138	-0	a	+0
01143279	-0.5	a	+0
01143585	-0.25	a	+0.25
01143750	-0.25	a	+0
01143855	-0.25	a	+0.125
01144009	-0.25	a	+0
01144102	-0.75	a	+0
01144230	-0.25	a	+0
01144359	-0.625	a	+0.125
01144571	-0.375	a	+0.25
01144730	-0	a	+0
01144887	-0	a	+0.375
01145151	-0.25	a	+0.25
01145422	-0	a	+0
01145639	-0	a	+0
01145724	-0.25	a	+0.25
01145862	-0	a	+0
01145931	-0	a	+0
01146012	-0	a	+0.5
01146207	-0.75	a	+0
01146371	-0.75	a	+0
01146493	-0.25	a	+0.5
01146732	-0.75	a	+0.25
01146920	-0.5	a	+0.5
01147044	-0.75	a	+0
01147300	-0.75	a	+0
01147433	-0	a	+0
01147622	-0	a	+0
01147836	-0	a	+0
01148086	-0	a	+0.25
01148283	-0	a	+0.875
01148764	-0.25	a	+0.625
01148897	-0.5	a	+0.375
01149050	-0.625	a	+0.375
01149195	-0.125	a	+0.5
01149358	-0.5	a	+0.5
01149494	-0.75	a	+0
01150063	-0.5	a	+0.5
01150205	-0.875	a	+0
01150475	-0.625	a	+0
01150771	-0.75	a	+0.125
01150915	-0	a	+0
01151246	-0.25	a	+0.25
01151335	-0	a	+0.125
01151452	-0	a	+0
01151592	-0.25	a	+0
01151740	-0.75	a	+0
01151951	-0.375	a	+0
01152091	-0	a	+0
01152189	-0	a	+0
01152320	-0.25	a	+0
01152453	-0.375	a	+0
01152521	-0.25	a	+0.125
01152620	-0	a	+0
01152746	-0.25	a	+0
01153141	-0	a	+0
01153346	-0	a	+0
01153435	-0	a	+0.625
01153595	-0	a	+0
01153703	-0	a	+0
01153844	-0	a	+0
01154030	-0	a	+0
01154229	-0.375	a	+0.25
01154351	-0.25	a	+0.125
01154500	-0.375	a	+0.25
01154639	-0	a	+0
01154775	-0.5	a	+0
01154886	-0	a	+0
01154964	-0	a	+0.125
01155206	-0	a	+0.125
01155354	-0.25	a	+0
01155603	-0	a	+0.25
01155815	-0.125	a	+0.125
01155968	-0.375	a	+0
01156112	-0.125	a	+0.25
01156302	-0	a	+0.5
01156505	-0	a	+0
01156750	-0	a	+0
01156925	-0.125	a	+0.25
01157179	-0	a	+0
01157494	-0	a	+0
01157762	-0	a	+0
01157887	-0	a	+0
01158020	-0.875	a	+0.125
01158180	-0.375	a	+0.5
01158453	-0.875	a	+0
01158596	-0	a	+0
01158837	-0	a	+0
01158974	-0	a	+0
01159119	-0.5	a	+0
01159217	-0	a	+0.375
01159405	-0	a	+0
01159531	-0	a	+0
01159655	-0.5	a	+0.125
01159907	-0.25	a	+0.125
01160031	-0.625	a	+0
01160584	-0.875	a	+0
01160775	-0.375	a	+0
01160880	-0.625	a	+0
01161059	-0.25	a	+0
01161233	-0.875	a	+0
01161635	-0.75	a	+0
01161877	-0.5	a	+0.125
01161984	-0.75	a	+0
01162267	-0.75	a	+0
01162406	-0.625	a	+0
01162633	-0.625	a	+0
01162817	-0.5	a	+0
01162901	-0.75	a	+0
01163083	-0	a	+0.75
01163320	-0.25	a	+0.375
01163589	-0	a	+0
01163759	-0	a	+0.5
01163860	-0.25	a	+0.5
01163941	-0	a	+0.25
01164072	-0.75	a	+0
01164250	-0.25	a	+0.25
01164420	-0.125	a	+0
01164561	-0.5	a	+0.125
01164763	-0	a	+0.75
01165266	-0	a	+0.75
01165474	-0	a	+0.625
01165665	-0	a	+0.625
01165830	-0	a	+0.375
01165943	-0	a	+0.875
01166314	-0.375	a	+0.125
01166413	-0	a	+0.875
01166656	-0	a	+0
01166875	-0	a	+0.625
01166993	-0	a	+0
01167269	-0	a	+0.75
01167540	-0.125	a	+0.625
01167817	-0.25	a	+0.75
01168166	-0.5	a	+0
01168315	-0.5	a	+0
01168434	-0.125	a	+0.375
01168632	-0.5	a	+0
01168845	-0.875	a	+0.125
01168988	-0.125	a	+0.25
01169194	-0	a	+0.125
01169533	-0	a	+0
01169660	-0	a	+0
01169817	-0	a	+0.5
01169940	-0.75	a	+0.25
01170069	-0.5	a	+0
01170136	-0	a	+0.5
01170243	-0	a	+0.75
01170823	-0	a	+0.875
01170984	-0	a	+0.75
01171076	-0	a	+0.875
01171213	-0	a	+0.75
01171396	-0	a	+0.75
01171606	-0	a	+0.75
01171746	-0	a	+0.625
01171955	-0.375	a	+0.625
01172035	-0.25	a	+0
01172139	-0	a	+0.5
01172394	-0.25	a	+0
01172493	-0.25	a	+0
01172594	-0	a	+0.75
01172692	-0	a	+0.25
01172889	-0.75	a	+0
01173697	-0.875	a	+0
01173795	-0.125	a	+0
01174048	-0	a	+0
01174222	-1	a	+0
01174438	-0.375	a	+0
01174565	-0.625	a	+0
01175007	-0.75	a	+0
01175158	-0.625	a	+0
01175298	-0.75	a	+0
01175427	-0.5	a	+0
01175541	-0.75	a	+0
01175636	-0.5	a	+0
01175741	-0.625	a	+0
01175939	-0.375	a	+0
01176057	-0.125	a	+0
01176246	-0.625	a	+0.125
01176544	-0.75	a	+0
01176695	-0	a	+0
01176787	-0.625	a	+0
01176973	-0.5	a	+0
01177105	-0.875	a	+0
01177246	-0.75	a	+0
01177435	-0.25	a	+0
01177556	-0.625	a	+0
01177704	-0.375	a	+0
01177899	-0.5	a	+0.125
01178024	-0.75	a	+0.125
01178134	-0.875	a	+0
01178231	-0.75	a	+0
01178345	-0.5	a	+0
01178458	-0.875	a	+0
01178577	-0.75	a	+0
01178669	-0.75	a	+0
01178856	-0.375	a	+0.5
01178974	-0	a	+0
01179241	-0	a	+0.375
01179345	-0	a	+0.5
01179547	-0	a	+0.125
01179767	-0	a	+0.5
01180084	-0	a	+0.25
01180363	-0.25	a	+0.375
01180549	-0.125	a	+0.5
01180695	-0	a	+0
01181116	-0	a	+0
01181251	-0	a	+0
01181329	-0	a	+0
01181446	-0.5	a	+0
01181661	-0	a	+0
01181904	-0	a	+0
01182024	-0	a	+0.375
01182302	-0	a	+0
01182414	-0.5	a	+0
01182554	-0.125	a	+0
01182747	-0.625	a	+0
01182974	-0.5	a	+0
01183114	-0.5	a	+0
01183274	-0.5	a	+0
01183348	-0.375	a	+0
01183436	-0.625	a	+0.125
01183601	-0	a	+0
01183892	-0	a	+0.125
01183966	-0	a	+0
01184085	-0	a	+0
01184183	-0	a	+0
01184261	-0.625	a	+0
01184448	-0.125	a	+0.25
01184584	-0	a	+0
01184706	-0.125	a	+0
01184825	-0.625	a	+0
01184932	-0	a	+0
01185264	-0	a	+0
01185417	-0.625	a	+0
01185636	-0	a	+0
01185775	-0	a	+0
01185916	-0	a	+0
01186107	-0	a	+0
01186207	-0	a	+0.125
01186408	-0.25	a	+0
01186733	-0	a	+0
01186913	-0	a	+0.125
01187072	-0	a	+0
01187322	-0	a	+0
01187503	-0	a	+0
01187611	-0	a	+0.25
01187777	-0.25	a	+0.25
01188058	-0.75	a	+0
01188186	-0	a	+0
01188328	-0	a	+0
01188491	-0	a	+0.125
01188648	-0.375	a	+0.25
01188762	-0.5	a	+0.25
01189109	-0.375	a	+0.125
01189386	-0.875	a	+0
01189853	-0	a	+0.125
01189998	-0	a	+0.25
01190168	-0.625	a	+0
01190316	-0.25	a	+0.25
01190484	-0.625	a	+0
01190683	-0	a	+0
01190916	-0.875	a	+0
01190993	-0.625	a	+0
01191227	-0	a	+0
01191448	-0.125	a	+0
01191618	-0	a	+0
01191780	-0	a	+0
01191876	-0	a	+0
01192035	-0	a	+0
01192248	-0	a	+0
01192393	-0	a	+0.125
01192639	-0.25	a	+0
01192786	-0.125	a	+0
01193046	-0	a	+0
01193275	-0	a	+0
01193373	-0	a	+0
01193714	-0.375	a	+0.125
01194099	-0.625	a	+0
01194328	-0.625	a	+0
01194483	-0	a	+0.5
01194806	-0	a	+0
01194974	-0	a	+0
01195128	-0	a	+0.125
01195341	-0.25	a	+0.125
01195536	-0	a	+0.25
01195963	-0	a	+0.5
01196098	-0	a	+0
01196276	-0	a	+0.5
01196367	-0	a	+0.5
01196484	-0.25	a	+0.375
01196648	-0	a	+0
01196775	-0	a	+0.125
01197024	-0	a	+0
01197207	-0	a	+0
01197386	-0.625	a	+0.25
01197634	-0	a	+0.625
01197737	-0.375	a	+0
01197899	-0.375	a	+0
01198019	-0.25	a	+0.125
01198188	-0.375	a	+0
01198356	-0.375	a	+0.125
01198433	-0	a	+0.375
01198586	-0	a	+0
01198737	-0.625	a	+0
01199083	-0.25	a	+0.125
01199476	-0.25	a	+0
01199663	-0.5	a	+0
01199751	-0	a	+0.375
01200095	-0	a	+0
01200339	-0	a	+0
01200491	-0	a	+0
01200617	-0	a	+0.125
01200705	-0	a	+0
01200915	-0.25	a	+0
01201100	-0	a	+0
01201298	-0.125	a	+0
01201422	-0	a	+0
01201758	-0.125	a	+0
01201937	-0.125	a	+0.375
01202105	-0	a	+0.375
01202212	-0.125	a	+0.25
01202367	-0	a	+0
01202514	-0	a	+0
01202634	-0	a	+0
01202813	-0	a	+0.375
01202994	-0	a	+0.375
01203147	-0	a	+0.25
01203288	-0	a	+0
01203703	-0	a	+0.375
01203873	-0.125	a	+0.5
01203986	-0	a	+0
01204142	-0	a	+0
01204318	-0	a	+0
01204443	-0.625	a	+0
01204557	-0	a	+0.125
01205131	-0	a	+0.5
01205232	-0.125	a	+0
01205473	-0	a	+0
01205746	-0	a	+0.125
01205886	-0	a	+0
01206046	-0	a	+0.375
01206164	-0	a	+0
01206318	-0	a	+0
01206474	-0	a	+0
01206916	-0	a	+0
01207007	-0	a	+0
01207145	-0.5	a	+0
01207282	-0	a	+0
01207423	-0.5	a	+0
01207546	-0	a	+0
01207697	-0.125	a	+0
01207835	-0.125	a	+0
01208044	-0	a	+0
01208146	-0.25	a	+0
01208221	-0	a	+0
01208352	-0.125	a	+0
01208492	-0	a	+0
01208571	-0	a	+0.5
01208738	-0	a	+0
01208919	-0	a	+0.125
01209003	-0	a	+0
01209210	-0.25	a	+0
01209351	-0	a	+0.125
01209470	-0.125	a	+0
01209542	-0	a	+0
01209679	-0.125	a	+0.125
01209770	-0	a	+0
01209984	-0.125	a	+0.375
01210080	-0.5	a	+0
01210174	-0	a	+0
01210300	-0	a	+0
01210375	-0	a	+0
01210477	-0	a	+0
01210581	-0.5	a	+0.25
01210717	-0.5	a	+0.25
01210854	-0.25	a	+0.125
01211296	-0	a	+0.5
01211531	-0	a	+0
01211665	-0	a	+0
01211828	-0.25	a	+0.125
01211962	-0.125	a	+0.5
01212095	-0	a	+0.25
01212346	-0	a	+0.375
01212469	-0.25	a	+0
01212732	-0.125	a	+0
01212867	-0.5	a	+0
01213000	-0.75	a	+0
01213090	-0.25	a	+0
01213197	-0	a	+0
01213550	-0	a	+0
01213721	-0	a	+0.5
01213786	-0	a	+0
01213961	-0	a	+0
01214115	-0.125	a	+0.375
01214255	-0	a	+0.375
01214430	-0	a	+0.5
01214606	-0	a	+0
01214842	-0	a	+0
01215028	-0	a	+0.125
01215136	-0	a	+0
01215263	-0	a	+0
01215421	-0	a	+0
01215663	-0	a	+0
01215797	-0.25	a	+0.125
01215935	-0.25	a	+0
01216145	-0	a	+0
01216317	-0.625	a	+0
01216456	-0.5	a	+0.125
01216710	-0.5	a	+0
01216807	-0	a	+0.5
01216981	-0.375	a	+0.25
01217134	-0.5	a	+0
01217338	-0.5	a	+0
01217485	-0.75	a	+0
01217579	-0	a	+0
01217919	-0.625	a	+0
01218007	-0	a	+0.375
01218207	-0	a	+0.125
01218341	-0	a	+0
01218548	-0	a	+0
01218660	-0	a	+0
01218797	-0.25	a	+0
01219007	-0	a	+0
01219111	-0	a	+0.125
01219279	-0	a	+0.5
01219373	-0	a	+0
01219502	-0	a	+0
01219603	-0.25	a	+0
01219709	-0.25	a	+0
01219827	-0	a	+0
01219938	-0	a	+0
01220052	-0	a	+0
01220311	-0	a	+0
01220487	-0	a	+0
01220640	-0	a	+0.125
01220882	-0	a	+1
01221057	-0.625	a	+0
01221290	-0.5	a	+0
01221502	-0	a	+0
01221719	-0	a	+0
01221875	-0	a	+0
01222100	-0.125	a	+0
01222253	-0	a	+0
01222360	-0	a	+0.375
01222722	-0.25	a	+0.625
01222884	-0.875	a	+0
01223271	-0.5	a	+0
01223781	-0.25	a	+0.625
01223941	-0.625	a	+0
01224253	-0.75	a	+0.125
01224650	-0.625	a	+0
01224755	-0.375	a	+0
01224964	-0.375	a	+0.125
01225294	-0.25	a	+0
01225398	-0.25	a	+0.25
01225643	-0	a	+0.75
01225772	-0	a	+0.375
01225898	-0.625	a	+0
01226129	-0	a	+0
01226240	-0	a	+0.75
01226660	-0	a	+0.5
01226809	-0	a	+0.75
01226997	-0	a	+0.5
01227137	-0.5	a	+0.5
01227546	-0.5	a	+0.125
01228050	-0.625	a	+0
01228159	-0.625	a	+0
01228282	-0.25	a	+0.125
01228370	-0.75	a	+0
01228530	-0.25	a	+0.5
01228797	-0	a	+0.625
01229020	-0.75	a	+0
01229435	-0.5	a	+0.5
01229561	-0.5	a	+0
01229826	-0.5	a	+0
01230153	-0.75	a	+0
01230387	-0.375	a	+0
01230521	-0.625	a	+0
01230616	-0.875	a	+0
01230728	-0.75	a	+0
01230850	-0	a	+0
01231070	-0.625	a	+0
01231191	-0	a	+0
01231369	-0	a	+0
01231638	-0	a	+0
01231837	-0.125	a	+0
01231917	-0.5	a	+0
01232105	-0	a	+0
01232204	-0	a	+0.125
01232298	-0.75	a	+0
01232507	-0.75	a	+0
01232635	-0	a	+0
01232917	-0	a	+0
01233020	-0	a	+0
01233104	-0	a	+0.25
01233225	-0	a	+0
01233347	-0	a	+0
01233851	-0	a	+0
01233960	-0	a	+0
01234030	-0	a	+0
01234167	-0	a	+0
01234527	-0	a	+0
01234747	-0	a	+0
01234952	-0	a	+0
01235071	-0	a	+0
01235178	-0	a	+0
01235334	-0	a	+0
01235439	-0	a	+0
01235568	-0	a	+0.125
01235706	-0	a	+0
01235859	-0	a	+0
01236443	-0	a	+0.375
01236565	-0	a	+0
01236716	-0	a	+0
01236842	-0	a	+0
01236964	-0	a	+0
01237162	-0	a	+0.125
01237254	-0	a	+0.125
01237342	-0.25	a	+0
01237433	-0	a	+0
01237534	-0.125	a	+0.25
01237656	-0	a	+0
01237754	-0	a	+0
01237897	-0.625	a	+0
01238201	-0.125	a	+0
01238343	-0	a	+0
01238486	-0	a	+0
01238773	-0	a	+0
01238914	-0	a	+0
01239040	-0	a	+0
01239199	-0	a	+0
01239410	-0	a	+0
01239534	-0	a	+0
01239617	-0	a	+0
01239781	-0	a	+0
01239862	-0	a	+0
01240029	-0	a	+0
01240235	-0	a	+0
01240413	-0	a	+0
01240591	-0	a	+0
01240805	-0	a	+0
01240931	-0	a	+0
01241065	-0.5	a	+0
01241248	-0.625	a	+0
01241455	-0	a	+0
01241600	-0	a	+0.5
01241757	-0	a	+0
01241927	-0	a	+0
01242101	-0	a	+0.5
01242282	-0	a	+0.875
01242489	-0.125	a	+0.125
01242750	-0.375	a	+0
01243102	-0	a	+0
01243373	-0.125	a	+0.25
01243609	-0	a	+0
01243722	-0	a	+0
01243825	-0.375	a	+0.5
01244106	-0.125	a	+0
01244195	-0.5	a	+0.125
01244410	-0.625	a	+0
01244846	-0	a	+0
01245138	-0.75	a	+0.25
01245441	-0.25	a	+0
01245610	-0	a	+0.5
01245778	-0.5	a	+0.125
01245889	-0.5	a	+0.125
01246004	-0.25	a	+0.125
01246148	-0.5	a	+0.5
01246388	-0.5	a	+0
01246579	-0	a	+0.875
01246801	-0.25	a	+0.625
01247025	-0.875	a	+0
01247240	-0	a	+0
01247975	-0	a	+0
01248064	-0	a	+0
01248198	-0	a	+0
01248358	-0	a	+0
01248477	-0	a	+0
01248605	-0	a	+0
01248713	-0.625	a	+0.25
01248958	-0.25	a	+0
01249137	-0	a	+0.625
01249309	-0	a	+0.125
01249555	-0.125	a	+0
01249621	-0.25	a	+0.25
01249768	-0	a	+0
01249843	-0	a	+0
01249962	-0	a	+0
01250121	-0.125	a	+0
01250393	-0.625	a	+0
01250565	-0	a	+0
01250694	-0.75	a	+0
01250835	-0.5	a	+0
01250991	-0	a	+0
01251128	-0.75	a	+0
01251830	-0.625	a	+0
01251958	-0	a	+0
01252151	-0.75	a	+0
01252399	-0.375	a	+0
01252566	-0.125	a	+0
01252714	-0.125	a	+0.125
01253022	-0.5	a	+0
01253112	-0.25	a	+0
01253254	-0.375	a	+0
01253469	-0	a	+0
01253592	-0.125	a	+0
01253661	-0.25	a	+0
01253879	-0	a	+0
01254026	-0.125	a	+0
01254165	-0.375	a	+0.125
01254296	-0.75	a	+0
01254432	-0	a	+0
01254607	-0	a	+0.125
01254784	-0	a	+0
01255022	-0	a	+0.125
01255177	-0	a	+0
01255296	-0	a	+0
01255530	-0	a	+0.125
01255715	-0	a	+0
01255807	-0	a	+0
01256076	-0	a	+0
01256213	-0	a	+0.375
01256332	-0.25	a	+0.25
01256735	-0.25	a	+0.25
01256865	-0.25	a	+0.375
01256973	-0.25	a	+0.5
01257145	-0.375	a	+0
01257330	-0	a	+0.375
01257501	-0.25	a	+0.5
01257612	-0.75	a	+0
01257990	-0.5	a	+0.25
01258264	-0.875	a	+0
01258617	-0	a	+0
01259015	-0	a	+0
01259123	-0	a	+0.125
01259280	-0	a	+0
01259391	-0	a	+0
01259644	-0	a	+0.125
01259746	-0	a	+0.25
01259941	-0	a	+0
01260023	-0.625	a	+0
01260282	-0.125	a	+0.125
01260451	-0.25	a	+0.125
01260584	-0.125	a	+0.125
01260707	-0.25	a	+0.25
01260873	-0	a	+0.125
01261127	-0.125	a	+0.25
01261363	-0	a	+0.5
01261528	-0.625	a	+0
01261727	-0	a	+0
01261867	-0.375	a	+0.125
01262128	-0	a	+0
01262284	-0	a	+0.625
01262611	-0.75	a	+0
01263013	-0.625	a	+0
01263445	-0.5	a	+0.125
01263832	-0.5	a	+0
01263971	-0.625	a	+0
01264179	-0.625	a	+0.125
01264336	-0.375	a	+0.375
01264913	-0	a	+0.625
01265108	-0.375	a	+0.625
01265308	-0	a	+0.5
01265938	-0	a	+0.75
01266092	-0.5	a	+0.5
01266397	-0.25	a	+0.5
01266649	-0.375	a	+0.375
01266841	-0.5	a	+0.375
01267076	-0	a	+0.875
01267339	-0	a	+0.5
01267480	-0	a	+0.5
01267632	-0.25	a	+0.5
01267762	-0.125	a	+0.5
01268002	-0	a	+0.625
01268194	-0	a	+0.5
01268426	-0.5	a	+0.125
01268636	-0.25	a	+0
01268837	-0.5	a	+0
01268937	-0.25	a	+0
01269073	-0.125	a	+0.125
01269319	-0	a	+0.5
01269506	-0.625	a	+0.25
01269819	-0	a	+0
01269907	-0	a	+0
01270004	-0.25	a	+0.25
01270175	-0	a	+0
01270486	-0.25	a	+0.25
01270704	-0.125	a	+0.375
01270868	-0.5	a	+0
01271410	-0.375	a	+0.25
01271604	-0	a	+0
01271700	-0.75	a	+0
01271961	-0.125	a	+0.25
01272176	-0.625	a	+0
01272397	-0	a	+0.625
01272609	-0	a	+0.625
01272718	-0	a	+0
01272836	-0	a	+0.25
01272920	-0	a	+0
01273033	-0	a	+0.625
01273143	-0.5	a	+0
01273316	-0.625	a	+0
01273454	-0.25	a	+0
01273604	-0.625	a	+0
01273689	-0.625	a	+0.25
01273773	-0.625	a	+0
01273910	-0	a	+0
01274125	-0.375	a	+0
01274261	-0.625	a	+0.125
01274524	-0.375	a	+0
01274626	-0.375	a	+0
01274741	-0.5	a	+0
01274945	-0.5	a	+0
01275057	-0	a	+0
01275195	-0.375	a	+0
01275395	-0.5	a	+0.25
01275562	-0	a	+0.875
01276150	-0.125	a	+0.75
01276482	-0	a	+0.25
01276693	-0.125	a	+0.25
01276872	-0	a	+0.125
01276992	-0	a	+0.125
01277097	-0	a	+0
01277426	-0	a	+0.375
01277753	-0	a	+0.125
01277952	-0	a	+0.625
01278080	-0	a	+0.375
01278251	-0.25	a	+0.375
01278423	-0.25	a	+0
01278818	-0	a	+0.75
01279028	-0	a	+0.375
01279183	-0	a	+0
01279310	-0	a	+0.75
01279431	-0	a	+0.125
01279611	-0	a	+0.125
01279735	-0	a	+0.125
01279978	-0.25	a	+0.375
01280349	-0.25	a	+0.625
01280576	-0.5	a	+0.125
01280908	-0.25	a	+0.125
01281559	-0.5	a	+0.25
01281695	-0.556	a	+0.444
01281874	-0.25	a	+0
01282014	-0	a	+0.125
01282510	-0.125	a	+0.875
01282921	-0	a	+0
01283155	-0	a	+0.5
01283508	-0	a	+0.5
01283787	-0	a	+0.25
01284212	-0	a	+0.25
01284544	-0	a	+0.25
01284836	-0	a	+0.875
01285136	-0	a	+0.75
01285376	-0.25	a	+0.5
01285713	-0.25	a	+0.375
01285850	-0	a	+0
01285938	-0	a	+0.5
01286093	-0	a	+0
01286239	-0	a	+0.125
01286375	-0.25	a	+0.125
01286539	-0.5	a	+0.125
01286659	-0.375	a	+0.125
01286799	-0	a	+0.625
01287160	-0	a	+0
01287282	-0	a	+0.25
01287486	-0	a	+0.5
01287808	-0	a	+0.5
01287972	-0	a	+0.375
01288091	-0.25	a	+0
01288298	-0.5	a	+0
01288396	-0	a	+0.375
01288690	-0	a	+0
01288895	-0	a	+0
01289083	-0	a	+0
01289229	-0.625	a	+0
01289480	-0.625	a	+0
01289607	-0.125	a	+0
01289701	-0	a	+0
01290028	-0	a	+0
01290174	-0	a	+0
01290333	-0.5	a	+0
01290547	-0.125	a	+0
01290766	-0	a	+0
01290947	-0	a	+0
01291098	-0.25	a	+0
01291234	-0	a	+0
01291391	-0	a	+0
01291589	-0	a	+0
01291757	-0	a	+0
01291850	-0	a	+0
01291937	-0	a	+0
01292128	-0	a	+0.25
01292411	-0	a	+0.375
01292683	-0	a	+0.375
01292884	-0.375	a	+0
01293049	-0.125	a	+0
01293158	-0.75	a	+0
01293396	-0.75	a	+0
01293542	-0	a	+0
01293882	-0.5	a	+0
01294051	-0	a	+0
01294185	-0	a	+0
01294300	-0	a	+0
01294583	-0	a	+0
01294756	-0.5	a	+0
01294857	-0.5	a	+0
01294975	-0.125	a	+0
01295143	-0	a	+0
01295255	-0	a	+0
01295337	-0.125	a	+0
01295443	-0	a	+0
01295660	-0	a	+0
01295837	-0	a	+0
01295946	-0	a	+0
01296091	-0	a	+0
01296270	-0	a	+0
01296474	-0	a	+0
01296718	-0	a	+0.625
01296816	-0.25	a	+0
01296961	-0	a	+0.125
01297152	-0	a	+0.25
01297315	-0.25	a	+0.5
01297658	-0.375	a	+0.5
01297946	-0	a	+0.125
01298239	-0	a	+0.625
01298708	-0	a	+0
01298884	-0	a	+0.5
01299173	-0.25	a	+0
01299385	-0.25	a	+0.125
01299484	-0.375	a	+0.375
01299687	-0.125	a	+0.375
01299888	-0.25	a	+0.5
01300187	-0	a	+0
01300370	-0.125	a	+0.375
01300661	-0	a	+0
01300961	-0.5	a	+0.25
01301056	-0	a	+0.375
01301206	-0	a	+0.25
01301316	-0	a	+0.5
01301624	-0	a	+0.625
01301840	-0	a	+0.375
01301992	-0	a	+0.25
01302137	-0	a	+0.125
01302368	-0.5	a	+0.125
01302544	-0	a	+0
01302699	-0.625	a	+0
01302811	-0	a	+0.625
01303042	-0	a	+0.625
01303298	-0	a	+0
01303449	-0.125	a	+0.125
01303544	-0.375	a	+0
01303636	-0.75	a	+0.125
01303776	-0	a	+0
01303946	-0	a	+0
01304081	-0	a	+0
01304250	-0.75	a	+0
01304374	-0	a	+0.25
01304570	-0	a	+0.125
01304802	-0	a	+0.25
01305123	-0	a	+0
01305244	-0.25	a	+0
01305344	-0	a	+0
01305607	-0.25	a	+0
01305704	-0.5	a	+0
01305792	-0	a	+0
01305929	-0	a	+0.375
01306087	-0	a	+0
01306273	-0	a	+0.375
01306645	-0	a	+0.25
01306967	-0	a	+0
01307067	-0	a	+0.5
01307375	-0	a	+0.125
01307571	-0	a	+0.375
01307690	-0	a	+0
01307850	-0	a	+0.5
01308089	-0	a	+0.125
01308259	-0	a	+0.375
01308425	-0.125	a	+0.25
01308736	-0.5	a	+0.125
01308894	-0.125	a	+0
01309220	-0.125	a	+0.25
01309428	-0.625	a	+0.125
01309526	-0	a	+0.125
01309657	-0.125	a	+0.125
01309835	-0.125	a	+0.375
01309991	-0.625	a	+0.25
01310273	-0.375	a	+0.5
01310545	-0.625	a	+0
01310685	-0.875	a	+0
01311067	-0	a	+0.125
01311321	-0	a	+0
01311605	-0	a	+0
01311705	-0	a	+0
01311814	-0	a	+0
01311973	-0	a	+0
01312105	-0	a	+0
01312215	-0	a	+0
01312376	-0	a	+0
01312466	-0	a	+0
01312567	-0.5	a	+0
01312739	-0.5	a	+0
01313004	-0.375	a	+0
01313178	-0.25	a	+0
01313346	-0.75	a	+0
01313525	-0.25	a	+0
01313649	-0	a	+0
01313835	-0.25	a	+0
01313929	-0	a	+0
01314197	-0	a	+0
01314537	-0.125	a	+0
01314863	-0	a	+0
01315025	-0	a	+0
01315249	-0.125	a	+0
01315339	-0	a	+0
01315507	-0.25	a	+0
01315670	-0	a	+0
01315844	-0	a	+0
01316019	-0.25	a	+0.5
01316127	-0.375	a	+0
01316222	-0	a	+0
01316467	-0.375	a	+0.5
01316808	-0	a	+0
01317012	-0.625	a	+0
01317231	-0	a	+0.5
01317362	-0	a	+0.125
01317462	-0.125	a	+0
01317560	-0	a	+0
01317678	-0	a	+0.5
01317831	-0.5	a	+0.125
01317954	-0.625	a	+0
01318252	-0.375	a	+0
01318330	-0.375	a	+0
01318510	-0	a	+0
01318659	-0.25	a	+0
01318741	-0.75	a	+0
01318937	-0.75	a	+0
01319061	-0.375	a	+0
01319182	-0.5	a	+0.375
01319434	-0	a	+0
01319583	-0.25	a	+0.375
01319712	-0.125	a	+0
01319807	-0.375	a	+0.25
01319874	-0.25	a	+0.625
01320184	-0	a	+0.625
01320474	-0.5	a	+0.375
01320705	-0.25	a	+0.5
01320988	-0.625	a	+0.125
01321429	-0.556	a	+0.444
01321529	-0.875	a	+0
01321939	-0.375	a	+0
01322044	-0.25	a	+0
01322236	-0.5	a	+0
01322323	-0.375	a	+0
01322488	-0.5	a	+0.125
01322621	-0.5	a	+0
01322702	-0.25	a	+0.5
01322846	-0.75	a	+0.125
01322959	-0.125	a	+0
01323096	-0	a	+0.5
01323207	-0	a	+0.625
01323334	-0.25	a	+0.375
